TIME,INT
10.6667,0.8073
10.7000,0.8005
10.7333,0.7755
10.7667,0.8050
10.8000,0.7506
10.8333,0.6440
10.8667,0.7256
10.9000,0.7891
10.9333,0.7528
10.9667,0.7256
11.0000,0.7029
11.0333,0.7800
11.0667,0.7687
11.1000,0.7029
11.1333,0.8186
11.1667,0.6077
11.2000,0.6349
11.2333,0.7755
11.2667,0.7415
11.3000,0.7506
11.3333,0.8027
11.3667,0.5805
11.4000,0.6054
11.4333,0.5828
11.4667,0.7188
11.5000,0.7143
11.5333,0.6304
11.5667,0.7937
11.6000,0.7052
11.6333,0.8141
11.6667,0.7506
11.7000,0.7120
11.7333,0.6281
11.7667,0.6259
11.8000,0.6009
11.8333,0.5170
11.8667,0.6304
11.9000,0.6395
11.9333,0.6485
11.9667,0.6576
12.0000,0.6213
12.0333,0.7302
12.0667,0.8095
12.1000,0.8118
12.1333,0.7574
12.1667,0.7483
12.2000,0.4603
12.2333,0.6621
12.2667,0.7302
12.3000,0.7211
12.3333,0.5488
12.3667,0.6576
12.4000,0.7302
12.4333,0.7029
12.4667,0.5238
12.5000,0.6848
12.5333,0.7166
12.5667,0.5215
12.6000,0.6508
12.6333,0.6440
12.6667,0.6553
12.7000,0.6667
12.7333,0.6485
12.7667,0.5125
12.8000,0.6259
12.8333,0.6100
12.8667,0.6712
12.9000,0.6485
12.9333,0.7211
12.9667,0.6916
13.0000,0.7370
13.0333,0.6508
13.0667,0.6463
13.1000,0.4671
13.1333,0.6236
13.1667,0.4490
13.2000,0.4603
13.2333,0.4512
13.2667,0.3401
13.3000,0.4104
13.3333,0.3719
13.3667,0.3628
13.4000,0.4830
13.4333,0.5782
13.4667,0.5351
13.5000,0.5510
13.5333,0.6871
13.5667,0.6825
13.6000,0.6621
13.6333,0.6304
13.6667,0.6054
13.7000,0.3900
13.7333,0.3991
13.7667,0.3537
13.8000,0.5215
13.8333,0.5828
13.8667,0.4943
13.9000,0.5442
13.9333,0.5873
13.9667,0.4921
14.0000,0.4649
14.0333,0.5147
14.0667,0.5896
14.1000,0.4830
14.1333,0.6100
14.1667,0.7324
14.2000,0.7120
14.2333,0.7143
14.2667,0.7188
14.3000,0.7256
14.3333,0.5034
14.3667,0.7234
14.4000,0.7392
14.4333,0.7483
14.4667,0.7279
14.5000,0.7188
14.5333,0.7098
14.5667,0.6939
14.6000,0.7166
14.6333,0.7279
14.6667,0.7075
14.7000,0.7483
14.7333,0.7075
14.7667,0.7075
14.8000,0.6485
14.8333,0.6757
14.8667,0.6803
14.9000,0.7029
14.9333,0.8073
14.9667,0.7370
15.0000,0.7052
15.0333,0.7120
15.0667,0.6259
15.1000,0.7098
15.1333,0.7710
15.1667,0.5329
15.2000,0.4830
15.2333,0.5420
15.2667,0.7075
15.3000,0.6984
15.3333,0.7483
15.3667,0.5782
15.4000,0.5624
15.4333,0.4649
15.4667,0.6553
15.5000,0.5692
15.5333,254.7483
15.5667,254.9864
15.6000,254.9819
15.6333,254.9932
15.6667,254.9909
15.7000,254.9932
15.7333,254.9841
15.7667,254.9864
15.8000,254.9977
15.8333,254.9887
15.8667,254.9909
15.9000,254.9932
15.9333,254.9909
15.9667,254.9909
16.0000,254.9841
16.0333,254.9977
16.0667,255.0000
16.1000,255.0000
16.1333,254.9977
16.1667,254.9977
16.2000,254.9977
16.2333,254.9977
16.2667,254.9977
16.3000,254.9977
16.3333,254.9977
16.3667,254.9977
16.4000,254.9977
16.4333,255.0000
16.4667,255.0000
16.5000,254.9955
16.5333,0.7800
16.5667,0.8231
16.6000,0.9819
16.6333,0.8435
16.6667,1.0113
16.7000,1.0068
16.7333,0.9887
16.7667,0.9093
16.8000,0.8957
16.8333,0.8322
16.8667,0.8299
16.9000,0.9592
16.9333,0.7052
16.9667,0.8073
17.0000,1.0839
17.0333,0.8231
17.0667,0.8231
17.1000,0.8005
17.1333,0.7551
17.1667,0.7642
17.2000,0.9819
17.2333,0.5533
17.2667,0.5351
17.3000,0.9819
17.3333,0.8390
17.3667,0.9796
17.4000,0.7959
17.4333,0.8662
17.4667,0.6916
17.5000,0.8912
17.5333,0.9206
17.5667,0.7347
17.6000,0.6553
17.6333,0.8912
17.6667,0.8821
17.7000,0.8549
17.7333,0.8503
17.7667,0.8662
17.8000,0.6667
17.8333,1.0000
17.8667,0.9456
17.9000,0.9773
17.9333,1.0499
17.9667,0.9751
18.0000,0.8322
18.0333,1.1678
18.0667,1.0136
18.1000,1.0862
18.1333,1.0658
18.1667,1.1134
18.2000,1.0680
18.2333,1.0839
18.2667,1.1224
18.3000,1.1156
18.3333,1.0794
18.3667,1.1474
18.4000,0.9297
18.4333,1.1701
18.4667,0.9524
18.5000,254.9977
18.5333,254.9909
18.5667,254.9955
18.6000,254.9977
18.6333,254.9977
18.6667,255.0000
18.7000,255.0000
18.7333,254.9977
18.7667,255.0000
18.8000,255.0000
18.8333,255.0000
18.8667,255.0000
18.9000,255.0000
18.9333,255.0000
18.9667,255.0000
19.0000,255.0000
19.0333,254.9977
19.0667,254.9977
19.1000,255.0000
19.1333,255.0000
19.1667,255.0000
19.2000,255.0000
19.2333,255.0000
19.2667,255.0000
19.3000,255.0000
19.3333,255.0000
19.3667,255.0000
19.4000,255.0000
19.4333,255.0000
19.4667,254.9977
19.5000,254.9977
19.5333,254.9977
19.5667,255.0000
19.6000,255.0000
19.6333,255.0000
19.6667,255.0000
19.7000,254.9932
19.7333,255.0000
19.7667,255.0000
19.8000,255.0000
19.8333,255.0000
19.8667,255.0000
19.9000,255.0000
19.9333,254.9955
19.9667,254.9955
20.0000,254.9955
20.0333,255.0000
20.0667,255.0000
20.1000,255.0000
20.1333,255.0000
20.1667,255.0000
20.2000,255.0000
20.2333,255.0000
20.2667,255.0000
20.3000,255.0000
20.3333,255.0000
20.3667,255.0000
20.4000,255.0000
20.4333,255.0000
20.4667,170.5646
20.5000,1.6281
20.5333,1.4989
20.5667,1.4558
20.6000,1.5329
20.6333,1.5646
20.6667,1.4422
20.7000,1.5896
20.7333,1.5102
20.7667,1.5986
20.8000,1.5692
20.8333,1.6440
20.8667,1.6168
20.9000,1.5624
20.9333,1.5601
20.9667,1.6485
21.0000,0.9819
21.0333,1.1111
21.0667,1.1723
21.1000,1.1723
21.1333,1.2971
21.1667,1.1995
21.2000,1.3719
21.2333,1.2948
21.2667,1.2857
21.3000,1.2086
21.3333,1.2154
21.3667,0.9773
21.4000,1.1383
21.4333,1.1224
21.4667,1.0567
21.5000,0.9637
21.5333,1.1565
21.5667,1.0454
21.6000,1.1111
21.6333,1.0136
21.6667,1.1134
21.7000,0.9683
21.7333,0.8776
21.7667,1.0884
21.8000,0.9819
21.8333,0.7302
21.8667,0.8866
21.9000,0.8571
21.9333,0.9184
21.9667,0.9048
22.0000,0.9093
22.0333,0.9093
22.0667,1.0204
22.1000,0.7415
22.1333,0.9093
22.1667,0.7574
22.2000,0.9478
22.2333,0.9252
22.2667,0.8980
22.3000,1.1769
22.3333,1.1927
22.3667,1.1791
22.4000,1.0658
22.4333,1.1020
22.4667,1.0884
22.5000,1.0385
22.5333,1.0295
22.5667,1.0272
22.6000,1.1474
22.6333,1.1451
22.6667,0.9229
22.7000,0.9955
22.7333,1.1474
22.7667,1.1678
22.8000,1.0998
22.8333,1.1247
22.8667,1.1270
22.9000,1.1678
22.9333,1.1497
22.9667,1.1202
23.0000,1.0431
23.0333,1.3175
23.0667,1.2426
23.1000,1.3968
23.1333,1.3039
23.1667,1.4535
23.2000,1.3605
23.2333,1.2834
23.2667,1.1497
23.3000,1.1950
23.3333,1.1202
23.3667,1.0522
23.4000,1.1769
23.4333,1.0975
23.4667,1.1882
23.5000,1.2336
23.5333,1.1950
23.5667,1.2063
23.6000,1.1701
23.6333,1.1202
23.6667,1.3628
23.7000,1.0816
23.7333,1.0816
23.7667,1.3515
23.8000,1.2789
23.8333,1.2902
23.8667,1.2404
23.9000,1.0317
23.9333,1.2744
23.9667,1.2993
24.0000,1.3447
24.0333,1.3039
24.0667,1.3560
24.1000,1.1406
24.1333,1.1497
24.1667,1.0658
24.2000,1.2540
24.2333,1.0136
24.2667,1.1973
24.3000,1.2018
24.3333,1.0907
24.3667,1.0091
24.4000,254.9161
24.4333,254.9932
24.4667,254.9887
24.5000,254.9955
24.5333,254.9955
24.5667,254.9932
24.6000,254.9909
24.6333,254.9909
24.6667,254.9955
24.7000,254.9909
24.7333,254.9932
24.7667,254.9977
24.8000,254.9977
24.8333,254.9932
24.8667,254.9932
24.9000,254.9932
24.9333,254.9955
24.9667,255.0000
25.0000,255.0000
25.0333,255.0000
25.0667,255.0000
25.1000,255.0000
25.1333,255.0000
25.1667,255.0000
25.2000,255.0000
25.2333,255.0000
25.2667,255.0000
25.3000,255.0000
25.3333,255.0000
25.3667,254.9977
25.4000,1.0068
25.4333,1.0680
25.4667,1.1406
25.5000,0.9615
25.5333,1.0000
25.5667,1.2290
25.6000,1.0635
25.6333,1.0476
25.6667,1.1066
25.7000,0.9819
25.7333,1.0884
25.7667,0.9569
25.8000,0.9320
25.8333,0.8912
25.8667,0.8390
25.9000,0.7460
25.9333,0.6939
25.9667,0.8821
26.0000,0.9025
26.0333,0.6893
26.0667,0.7732
26.1000,0.7710
26.1333,0.7188
26.1667,0.8186
26.2000,0.9501
26.2333,0.9229
26.2667,0.8753
26.3000,0.6145
26.3333,0.7143
26.3667,0.6440
26.4000,0.7664
26.4333,0.6531
26.4667,0.9478
26.5000,0.7846
26.5333,0.7687
26.5667,0.8549
26.6000,0.8322
26.6333,0.5374
26.6667,0.4490
26.7000,0.6236
26.7333,0.6032
26.7667,0.7778
26.8000,0.7166
26.8333,0.6825
