TIME,INT
10.6667,0.0009
10.7000,0.0005
10.7333,0.0005
10.7667,0.0005
10.8000,0.0006
10.8333,0.0007
10.8667,0.0003
10.9000,0.0002
10.9333,0.0004
10.9667,0.0004
11.0000,0.0005
11.0333,0.0009
11.0667,0.0008
11.1000,0.0005
11.1333,0.0005
11.1667,0.0006
11.2000,0.0004
11.2333,0.0003
11.2667,0.0007
11.3000,0.0007
11.3333,0.0010
11.3667,0.0005
11.4000,0.0010
11.4333,0.0006
11.4667,0.0007
11.5000,0.0019
11.5333,0.0024
11.5667,0.0015
11.6000,0.0012
11.6333,0.0008
11.6667,0.0018
11.7000,0.0014
11.7333,0.0015
11.7667,0.0014
11.8000,0.0012
11.8333,0.0014
11.8667,0.0012
11.9000,0.0018
11.9333,0.0021
11.9667,0.0017
12.0000,0.0011
12.0333,0.0023
12.0667,0.0016
12.1000,0.0016
12.1333,0.0018
12.1667,0.0018
12.2000,0.0017
12.2333,0.0011
12.2667,0.0021
12.3000,0.0014
12.3333,0.0012
12.3667,0.0011
12.4000,0.0011
12.4333,0.0016
12.4667,0.0008
12.5000,0.0008
12.5333,0.0009
12.5667,0.0012
12.6000,0.0005
12.6333,0.0009
12.6667,0.0008
12.7000,14.1628
12.7333,74.4199
12.7667,81.4461
12.8000,81.4072
12.8333,81.3664
12.8667,79.0196
12.9000,78.8036
12.9333,78.7674
12.9667,76.3444
13.0000,76.4962
13.0333,76.4341
13.0667,76.2003
13.1000,76.2354
13.1333,76.4588
13.1667,76.4759
13.2000,76.2790
13.2333,76.2987
13.2667,76.5492
13.3000,76.5430
13.3333,76.4851
13.3667,76.4915
13.4000,76.7669
13.4333,76.8768
13.4667,76.6213
13.5000,76.6042
13.5333,76.8937
13.5667,76.9136
13.6000,76.8572
13.6333,76.8554
13.6667,76.8896
13.7000,60.5262
13.7333,0.0169
13.7667,0.0000
13.8000,0.0000
13.8333,0.0000
13.8667,0.0000
13.9000,0.0000
13.9333,0.0000
13.9667,0.0000
14.0000,0.0000
14.0333,0.0008
14.0667,0.0007
14.1000,0.0005
14.1333,0.0006
14.1667,0.0008
14.2000,0.0010
14.2333,0.0004
14.2667,0.0002
14.3000,0.0004
14.3333,0.0009
14.3667,0.0007
14.4000,0.0006
14.4333,0.0006
14.4667,0.0011
14.5000,0.0006
14.5333,0.0016
14.5667,0.0007
14.6000,0.0009
14.6333,0.0008
14.6667,0.0007
14.7000,23.0083
14.7333,73.9776
14.7667,80.3479
14.8000,80.5441
14.8333,80.6838
14.8667,80.7487
14.9000,78.6902
14.9333,78.5210
14.9667,78.6474
15.0000,78.8302
15.0333,75.7303
15.0667,75.8096
15.1000,75.9614
15.1333,76.0657
15.1667,76.1711
15.2000,76.1067
15.2333,76.2808
15.2667,76.2236
15.3000,76.0497
15.3333,75.8612
15.3667,75.8731
15.4000,75.9331
15.4333,76.0547
15.4667,76.1533
15.5000,76.1490
15.5333,76.3775
15.5667,76.4161
15.6000,76.3541
15.6333,76.3669
15.6667,76.4057
15.7000,76.3821
15.7333,76.2950
15.7667,76.2649
15.8000,76.4165
15.8333,76.3689
15.8667,76.3208
15.9000,76.3036
15.9333,76.5372
15.9667,76.7379
16.0000,76.7062
16.0333,76.7937
16.0667,76.8682
16.1000,76.8187
16.1333,76.7288
16.1667,76.6851
16.2000,76.6375
16.2333,76.6224
16.2667,76.6264
