TIME,I_L,J_L,I_R,J_R,i_a,j_a,r_a
0.0,567.5,340.5,592.5,360.5,684.5,358.5,352.2
0.0333290261507513,568.0,341.0,593.0,362.0,684.5,358.5,352.2
0.0666580523015027,566.5,341.5,591.5,361.5,684.5,358.5,352.2
0.0999870784522541,566.0,343.0,592.0,362.0,684.5,358.5,352.2
0.1333161046030055,565.5,343.5,591.5,361.5,684.5,358.5,352.2
0.1666451307537569,566.0,345.0,592.0,363.0,684.5,358.5,352.2
0.1999741569045083,564.5,345.5,591.5,362.5,684.5,358.5,352.2
0.2333031830552597,564.0,347.0,592.0,363.0,684.5,358.5,352.2
0.2666322092060111,563.5,347.5,591.5,362.5,684.5,358.5,352.2
0.2999612353567625,563.0,349.0,592.0,363.0,684.5,358.5,352.2
0.3332902615075139,562.5,349.5,591.5,362.5,684.5,358.5,352.2
0.3666192876582653,562.0,351.0,592.0,364.0,684.5,358.5,352.2
0.3999483138090167,561.5,351.5,591.5,363.5,684.5,358.5,352.2
0.4332773399597681,562.0,353.0,592.0,364.0,684.5,358.5,352.2
0.4666063661105195,561.5,353.5,591.5,363.5,684.5,358.5,352.2
0.4999353922612708,561.0,355.0,592.0,364.0,684.5,358.5,352.2
0.5332644184120222,560.5,355.5,591.5,364.5,684.5,358.5,352.2
0.5665934445627736,561.0,357.0,592.0,365.0,684.5,358.5,352.2
0.599922470713525,560.5,357.5,591.5,364.5,684.5,358.5,352.2
0.6332514968642764,560.0,359.0,592.0,365.0,684.5,358.5,352.2
0.6665805230150278,559.5,359.5,591.5,364.5,684.5,358.5,352.2
0.6999095491657792,560.0,361.0,592.0,366.0,684.5,358.5,352.2
0.7332385753165306,559.5,361.5,591.5,365.5,684.5,358.5,352.2
0.766567601467282,560.0,363.0,592.0,366.0,684.5,358.5,352.2
0.7998966276180334,559.5,363.5,591.5,365.5,684.5,358.5,352.2
0.8332256537687848,560.0,365.0,592.0,366.0,684.5,358.5,352.2
0.8665546799195362,559.5,365.5,591.5,365.5,684.5,358.5,352.2
0.8998837060702876,560.0,367.0,592.0,366.0,684.5,358.5,352.2
0.933212732221039,559.5,367.5,591.5,366.5,684.5,358.5,352.2
0.9665417583717903,560.0,369.0,592.0,367.0,684.5,358.5,352.2
0.9998707845225416,559.5,368.5,591.5,366.5,684.5,358.5,352.2
1.0331998106732931,560.0,369.0,592.0,367.0,684.5,358.5,352.2
1.0665288368240444,559.5,368.5,591.5,366.5,684.5,358.5,352.2
1.099857862974796,560.0,370.0,592.0,367.0,684.5,358.5,352.2
1.1331868891255472,559.5,370.5,591.5,367.5,684.5,358.5,352.2
1.1665159152762987,560.0,372.0,592.0,368.0,684.5,358.5,352.2
1.19984494142705,559.5,371.5,591.5,366.5,684.5,358.5,352.2
1.2331739675778015,560.0,372.0,592.0,368.0,684.5,358.5,352.2
1.2665029937285528,559.5,373.5,591.5,367.5,684.5,358.5,352.2
1.299832019879304,561.0,374.0,592.0,368.0,684.5,358.5,352.2
1.3331610460300556,560.5,374.5,591.5,367.5,684.5,358.5,352.2
1.3664900721808069,561.0,375.0,592.0,368.0,684.5,358.5,352.2
1.3998190983315584,560.5,375.5,591.5,368.5,684.5,358.5,352.2
1.4331481244823097,561.0,377.0,592.0,369.0,684.5,358.5,352.2
1.4664771506330612,560.5,377.5,591.5,368.5,684.5,358.5,352.2
1.4998061767838125,562.0,379.0,592.0,369.0,684.5,358.5,352.2
1.533135202934564,561.5,378.5,591.5,368.5,684.5,358.5,352.2
1.5664642290853152,562.0,380.0,592.0,369.0,684.5,358.5,352.2
1.5997932552360667,561.5,380.5,591.5,368.5,684.5,358.5,352.2
1.633122281386818,563.0,382.0,592.0,370.0,684.5,358.5,352.2
1.6664513075375695,562.5,381.5,592.5,369.5,684.5,358.5,352.2
1.6997803336883208,564.0,383.0,593.0,370.0,684.5,358.5,352.2
1.7331093598390723,563.5,383.5,592.5,369.5,684.5,358.5,352.2
1.7664383859898236,565.0,385.0,593.0,370.0,684.5,358.5,352.2
1.7997674121405751,564.5,385.5,592.5,370.5,684.5,358.5,352.2
1.8330964382913264,565.0,386.0,593.0,370.0,684.5,358.5,352.2
1.866425464442078,565.5,386.5,592.5,370.5,684.5,358.5,352.2
1.8997544905928287,567.0,388.0,593.0,371.0,684.5,358.5,352.2
1.9330835167435807,566.5,388.5,593.5,370.5,684.5,358.5,352.2
1.966412542894332,567.0,389.0,594.0,371.0,684.5,358.5,352.2
1.9997415690450835,567.5,389.5,593.5,370.5,684.5,358.5,352.2
2.0330705951958348,569.0,391.0,594.0,371.0,684.5,358.5,352.2
2.0663996213465863,568.5,390.5,593.5,370.5,684.5,358.5,352.2
2.0997286474973373,570.0,392.0,595.0,371.0,684.5,358.5,352.2
2.133057673648089,570.5,392.5,593.5,370.5,684.5,358.5,352.2
2.1663866997988404,571.0,393.0,595.0,371.0,684.5,358.5,352.2
2.199715725949592,571.5,393.5,594.5,371.5,684.5,358.5,352.2
2.233044752100343,573.0,395.0,595.0,372.0,684.5,358.5,352.2
2.2663737782510944,573.5,394.5,594.5,371.5,684.5,358.5,352.2
2.299702804401846,574.0,395.0,596.0,372.0,684.5,358.5,352.2
2.333031830552597,574.5,395.5,595.5,371.5,684.5,358.5,352.2
2.3663608567033485,576.0,397.0,596.0,372.0,684.5,358.5,352.2
2.3996898828541,575.5,396.5,595.5,371.5,684.5,358.5,352.2
