TIME,I_L,J_L,I_R,J_R
25.730986250342372,445.5,279.5,467.5,254.5
25.764316543412765,445.5,279.5,467.5,254.5
25.797646836483157,445.5,279.5,467.5,255.5
25.830977129553546,445.5,279.5,467.5,255.5
25.864307422623938,446.5,280.5,467.5,255.5
25.89763771569433,446.5,280.5,468.5,254.5
25.930968008764722,447.5,280.5,468.5,255.5
25.964298301835115,447.5,280.5,468.5,255.5
25.997628594905507,448.5,281.5,468.5,255.5
26.030958887975896,448.5,281.5,469.5,255.5
26.064289181046288,449.5,281.5,469.5,255.5
26.09761947411668,450.5,281.5,469.5,255.5
26.130949767187072,451.5,282.5,470.5,255.5
26.164280060257465,451.5,282.5,470.5,255.5
26.197610353327857,452.5,282.5,470.5,255.5
26.230940646398246,453.5,282.5,471.5,254.5
26.264270939468638,454.5,283.5,471.5,254.5
26.29760123253903,455.5,283.5,471.5,254.5
26.330931525609422,455.5,283.5,472.5,254.5
26.364261818679815,456.5,283.5,472.5,254.5
26.397592111750207,457.5,283.5,473.5,254.5
26.430922404820596,458.5,283.5,473.5,254.5
26.464252697890988,459.5,284.5,473.5,254.5
26.49758299096138,460.5,284.5,474.5,254.5
26.530913284031772,461.5,284.5,474.5,254.5
26.564243577102165,462.5,284.5,475.5,253.5
26.597573870172557,463.5,284.5,475.5,253.5
26.630904163242946,464.5,284.5,475.5,253.5
26.664234456313338,465.5,285.5,475.5,253.5
26.69756474938373,466.5,285.5,476.5,253.5
26.730895042454122,467.5,285.5,476.5,253.5
26.764225335524515,468.5,285.5,476.5,253.5
26.797555628594907,468.5,285.5,476.5,253.5
26.830885921665296,468.5,285.5,476.5,253.5
26.864216214735688,469.5,285.5,476.5,253.5
26.89754650780608,469.5,285.5,476.5,253.5
26.930876800876472,469.5,285.5,477.5,253.5
26.964207093946865,470.5,285.5,477.5,253.5
26.997537387017257,470.5,285.5,477.5,252.5
27.030867680087646,471.5,285.5,477.5,252.5
27.064197973158038,472.5,285.5,477.5,252.5
27.09752826622843,472.5,285.5,478.5,252.5
27.130858559298822,473.5,285.5,478.5,252.5
27.164188852369215,474.5,285.5,478.5,252.5
27.197519145439607,475.5,285.5,478.5,252.5
27.230849438509996,475.5,285.5,478.5,252.5
27.264179731580388,476.5,284.5,479.5,251.5
27.29751002465078,477.5,284.5,479.5,251.5
27.330840317721172,478.5,284.5,479.5,251.5
27.364170610791565,479.5,284.5,480.5,251.5
27.397500903861957,480.5,284.5,480.5,251.5
27.430831196932346,481.5,284.5,480.5,251.5
27.464161490002738,482.5,283.5,480.5,250.5
27.49749178307313,483.5,283.5,481.5,250.5
27.530822076143522,484.5,283.5,481.5,250.5
27.564152369213915,485.5,282.5,481.5,249.5
27.597482662284307,486.5,282.5,481.5,249.5
27.630812955354696,487.5,281.5,482.5,249.5
27.664143248425088,488.5,281.5,482.5,249.5
27.69747354149548,489.5,280.5,482.5,248.5
27.730803834565872,490.5,280.5,482.5,248.5
27.764134127636265,491.5,279.5,482.5,247.5
27.797464420706657,492.5,279.5,483.5,247.5
27.83079471377705,492.5,278.5,483.5,247.5
27.864125006847438,493.5,278.5,483.5,246.5
27.89745529991783,493.5,278.5,483.5,246.5
27.930785592988222,493.5,278.5,483.5,246.5
27.964115886058615,493.5,278.5,483.5,246.5
27.997446179129007,494.5,277.5,483.5,246.5
28.0307764721994,494.5,277.5,483.5,246.5
28.064106765269788,494.5,277.5,484.5,246.5
28.09743705834018,495.5,277.5,484.5,246.5
28.130767351410572,495.5,276.5,484.5,245.5
28.164097644480965,496.5,276.5,484.5,245.5
28.197427937551357,497.5,275.5,484.5,245.5
28.23075823062175,497.5,275.5,484.5,245.5
28.264088523692138,498.5,274.5,485.5,244.5
28.29741881676253,498.5,274.5,485.5,244.5
28.330749109832922,499.5,273.5,485.5,244.5
28.364079402903315,500.5,273.5,485.5,243.5
28.397409695973707,500.5,272.5,485.5,243.5
28.4307399890441,501.5,272.5,485.5,243.5
28.464070282114488,502.5,271.5,485.5,242.5
28.49740057518488,502.5,270.5,485.5,242.5
28.530730868255272,503.5,270.5,486.5,242.5
28.564061161325665,503.5,269.5,486.5,241.5
28.597391454396057,504.5,268.5,486.5,241.5
28.63072174746645,505.5,268.5,486.5,240.5
28.664052040536838,505.5,267.5,486.5,240.5
28.69738233360723,506.5,266.5,486.5,239.5
28.730712626677622,507.5,265.5,486.5,239.5
28.764042919748015,507.5,264.5,486.5,238.5
28.797373212818407,508.5,263.5,486.5,238.5
28.8307035058888,508.5,262.5,486.5,237.5
28.864033798959188,509.5,261.5,486.5,237.5
28.89736409202958,509.5,260.5,487.5,236.5
28.930694385099972,510.5,259.5,486.5,236.5
28.964024678170365,510.5,258.5,486.5,235.5
28.997354971240757,510.5,258.5,486.5,236.5
29.03068526431115,511.5,258.5,487.5,235.5
29.064015557381538,511.5,258.5,486.5,235.5
29.09734585045193,511.5,257.5,486.5,235.5
29.130676143522322,512.5,256.5,487.5,235.5
29.164006436592715,512.5,256.5,487.5,234.5
29.197336729663107,512.5,255.5,487.5,234.5
29.2306670227335,513.5,255.5,487.5,234.5
29.263997315803888,513.5,254.5,487.5,234.5
29.29732760887428,513.5,253.5,487.5,233.5
29.330657901944672,513.5,252.5,487.5,233.5
29.363988195015065,514.5,251.5,487.5,233.5
29.397318488085457,514.5,251.5,487.5,232.5
29.43064878115585,514.5,250.5,487.5,232.5
29.463979074226238,515.5,249.5,487.5,232.5
29.49730936729663,515.5,248.5,487.5,231.5
29.530639660367022,515.5,247.5,487.5,231.5
29.563969953437415,516.5,246.5,486.5,230.5
29.597300246507807,516.5,245.5,486.5,230.5
29.6306305395782,516.5,244.5,486.5,229.5
29.663960832648588,516.5,243.5,486.5,229.5
29.69729112571898,516.5,242.5,486.5,229.5
29.730621418789372,516.5,240.5,486.5,228.5
29.763951711859765,517.5,239.5,486.5,228.5
29.797282004930157,517.5,238.5,486.5,227.5
29.83061229800055,517.5,237.5,485.5,226.5
29.863942591070938,516.5,236.5,485.5,226.5
29.89727288414133,516.5,234.5,485.5,225.5
29.930603177211722,516.5,233.5,484.5,225.5
29.963933470282115,516.5,232.5,484.5,225.5
29.997263763352507,516.5,231.5,484.5,224.5
30.0305940564229,516.5,230.5,484.5,223.5
30.063924349493288,516.5,229.5,483.5,223.5
30.09725464256368,516.5,229.5,483.5,223.5
30.130584935634072,516.5,228.5,483.5,223.5
30.163915228704465,516.5,228.5,483.5,223.5
30.197245521774857,516.5,227.5,483.5,223.5
30.23057581484525,516.5,226.5,483.5,222.5
30.263906107915638,516.5,226.5,483.5,222.5
30.29723640098603,516.5,225.5,483.5,222.5
30.330566694056422,516.5,224.5,483.5,221.5
30.363896987126815,516.5,224.5,483.5,221.5
30.397227280197207,515.5,223.5,483.5,221.5
30.4305575732676,515.5,222.5,482.5,220.5
30.463887866337988,515.5,221.5,482.5,220.5
30.49721815940838,515.5,220.5,482.5,220.5
30.530548452478772,515.5,218.5,482.5,219.5
30.563878745549165,514.5,218.5,481.5,219.5
30.597209038619557,514.5,217.5,481.5,219.5
30.63053933168995,514.5,215.5,481.5,218.5
30.66386962476034,514.5,215.5,481.5,218.5
30.69719991783073,513.5,214.5,480.5,218.5
30.730530210901122,513.5,212.5,480.5,218.5
30.763860503971515,513.5,211.5,480.5,217.5
30.797190797041907,512.5,210.5,480.5,217.5
30.8305210901123,512.5,209.5,480.5,217.5
30.86385138318269,511.5,208.5,479.5,216.5
30.89718167625308,511.5,207.5,479.5,216.5
30.930511969323472,510.5,206.5,479.5,216.5
30.963842262393865,510.5,205.5,479.5,216.5
30.997172555464257,509.5,204.5,478.5,215.5
31.03050284853465,509.5,204.5,478.5,215.5
31.06383314160504,508.5,203.5,478.5,215.5
31.09716343467543,508.5,201.5,477.5,215.5
31.130493727745822,507.5,201.5,477.5,215.5
31.163824020816214,507.5,200.5,477.5,214.5
31.197154313886607,507.5,200.5,477.5,215.5
31.230484606957,506.5,200.5,477.5,214.5
31.26381490002739,506.5,200.5,477.5,214.5
31.29714519309778,506.5,200.5,477.5,214.5
31.330475486168172,506.5,200.5,477.5,214.5
31.363805779238564,506.5,200.5,477.5,214.5
31.397136072308957,506.5,199.5,477.5,214.5
31.43046636537935,506.5,199.5,477.5,213.5
31.46379665844974,506.5,199.5,477.5,213.5
31.49712695152013,506.5,199.5,477.5,213.5
31.530457244590522,506.5,199.5,477.5,213.5
31.563787537660914,506.5,199.5,477.5,212.5
31.597117830731307,506.5,198.5,476.5,212.5
31.6304481238017,506.5,198.5,476.5,211.5
31.66377841687209,506.5,198.5,476.5,211.5
31.69710870994248,507.5,198.5,476.5,210.5
31.730439003012872,507.5,198.5,476.5,209.5
31.763769296083264,506.5,197.5,476.5,209.5
31.797099589153657,507.5,197.5,476.5,208.5
31.83042988222405,507.5,197.5,476.5,207.5
31.86376017529444,507.5,197.5,476.5,206.5
31.89709046836483,507.5,196.5,476.5,206.5
31.930420761435222,507.5,196.5,476.5,205.5
31.963751054505614,507.5,196.5,475.5,204.5
31.997081347576007,507.5,195.5,475.5,204.5
32.0304116406464,507.5,195.5,476.5,203.5
32.06374193371679,508.5,195.5,476.5,202.5
32.09707222678718,508.5,195.5,475.5,201.5
32.130402519857576,508.5,195.5,476.5,201.5
32.16373281292797,508.5,194.5,476.5,200.5
32.19706310599835,508.5,194.5,476.5,199.5
32.230393399068745,508.5,194.5,476.5,198.5
32.26372369213914,508.5,194.5,476.5,198.5
32.29705398520953,508.5,194.5,476.5,198.5
32.33038427827992,508.5,194.5,476.5,198.5
32.363714571350314,508.5,194.5,476.5,198.5
32.39704486442071,508.5,194.5,476.5,198.5
32.4303751574911,508.5,193.5,476.5,198.5
32.46370545056149,508.5,193.5,476.5,197.5
32.49703574363188,508.5,192.5,476.5,197.5
32.530366036702276,508.5,192.5,475.5,197.5
32.56369632977267,508.5,191.5,475.5,197.5
32.59702662284305,508.5,191.5,475.5,197.5
32.630356915913445,507.5,190.5,475.5,196.5
32.66368720898384,507.5,189.5,475.5,196.5
32.69701750205423,507.5,188.5,475.5,196.5
32.73034779512462,506.5,188.5,475.5,196.5
32.763678088195014,506.5,187.5,474.5,195.5
32.79700838126541,506.5,186.5,474.5,195.5
32.8303386743358,505.5,185.5,474.5,195.5
32.86366896740619,505.5,185.5,474.5,195.5
32.89699926047658,505.5,184.5,473.5,194.5
32.930329553546976,504.5,183.5,473.5,194.5
32.96365984661737,504.5,182.5,473.5,194.5
32.99699013968775,503.5,181.5,473.5,194.5
33.030320432758145,503.5,181.5,473.5,194.5
33.06365072582854,502.5,180.5,472.5,193.5
33.09698101889893,501.5,179.5,472.5,193.5
33.13031131196932,501.5,178.5,471.5,193.5
33.163641605039714,500.5,177.5,471.5,192.5
33.19697189811011,499.5,176.5,471.5,192.5
33.2303021911805,499.5,175.5,471.5,192.5
33.26363248425089,498.5,175.5,470.5,192.5
33.29696277732128,497.5,174.5,470.5,192.5
33.330293070391676,497.5,174.5,470.5,192.5
33.36362336346207,497.5,173.5,470.5,192.5
33.39695365653246,497.5,173.5,470.5,192.5
33.430283949602845,496.5,173.5,469.5,191.5
33.46361424267324,496.5,173.5,469.5,192.5
33.49694453574363,496.5,173.5,469.5,191.5
33.53027482881402,496.5,173.5,469.5,191.5
33.563605121884414,496.5,173.5,469.5,191.5
33.59693541495481,496.5,172.5,469.5,191.5
33.6302657080252,496.5,172.5,469.5,190.5
33.66359600109559,496.5,172.5,469.5,191.5
33.69692629416598,496.5,172.5,469.5,190.5
33.730256587236376,496.5,172.5,468.5,189.5
33.76358688030677,496.5,172.5,468.5,189.5
33.79691717337716,496.5,171.5,468.5,188.5
33.830247466447545,496.5,171.5,468.5,188.5
33.86357775951794,496.5,171.5,468.5,187.5
33.89690805258833,496.5,171.5,468.5,187.5
33.93023834565872,496.5,170.5,467.5,185.5
33.963568638729114,496.5,170.5,467.5,185.5
33.99689893179951,496.5,170.5,467.5,184.5
34.0302292248699,496.5,170.5,467.5,184.5
34.06355951794029,497.5,170.5,467.5,183.5
34.09688981101068,496.5,169.5,466.5,182.5
34.130220104081076,496.5,169.5,466.5,181.5
34.16355039715147,496.5,169.5,466.5,181.5
34.19688069022186,497.5,169.5,466.5,179.5
34.230210983292245,497.5,169.5,466.5,179.5
34.26354127636264,497.5,168.5,466.5,178.5
34.29687156943303,497.5,168.5,466.5,177.5
34.33020186250342,497.5,168.5,466.5,176.5
34.363532155573814,497.5,168.5,465.5,175.5
34.39686244864421,498.5,168.5,465.5,175.5
34.4301927417146,498.5,167.5,465.5,174.5
34.46352303478499,497.5,167.5,465.5,174.5
34.49685332785538,498.5,167.5,465.5,174.5
34.530183620925776,498.5,167.5,466.5,174.5
34.56351391399617,498.5,167.5,466.5,174.5
34.59684420706656,497.5,167.5,466.5,174.5
34.630174500136945,497.5,166.5,465.5,173.5
34.66350479320734,497.5,166.5,465.5,173.5
34.69683508627773,497.5,165.5,465.5,173.5
34.73016537934812,497.5,165.5,465.5,173.5
34.763495672418514,497.5,165.5,465.5,173.5
34.79682596548891,497.5,164.5,465.5,173.5
34.8301562585593,497.5,163.5,465.5,172.5
34.86348655162969,496.5,163.5,465.5,172.5
34.89681684470008,496.5,162.5,465.5,172.5
34.930147137770476,496.5,161.5,465.5,172.5
34.96347743084087,495.5,160.5,465.5,172.5
34.99680772391126,495.5,160.5,464.5,171.5
35.030138016981645,494.5,159.5,464.5,171.5
35.06346831005204,494.5,158.5,464.5,171.5
35.09679860312243,494.5,157.5,464.5,171.5
35.13012889619282,493.5,156.5,463.5,171.5
35.163459189263214,493.5,156.5,464.5,170.5
35.19678948233361,492.5,155.5,463.5,170.5
35.230119775404,492.5,154.5,463.5,170.5
35.26345006847439,491.5,153.5,463.5,170.5
35.29678036154478,491.5,153.5,463.5,170.5
35.330110654615176,490.5,152.5,462.5,169.5
35.36344094768557,489.5,151.5,462.5,169.5
35.39677124075596,488.5,150.5,462.5,169.5
35.430101533826345,488.5,149.5,462.5,169.5
35.46343182689674,487.5,148.5,461.5,168.5
35.49676211996713,486.5,148.5,461.5,168.5
35.53009241303752,486.5,147.5,461.5,168.5
35.563422706107914,486.5,147.5,461.5,168.5
35.59675299917831,486.5,147.5,461.5,168.5
35.6300832922487,485.5,146.5,461.5,168.5
35.66341358531909,485.5,146.5,461.5,168.5
35.69674387838948,484.5,145.5,460.5,167.5
35.730074171459876,484.5,145.5,460.5,167.5
35.76340446453027,484.5,145.5,460.5,167.5
35.79673475760066,483.5,144.5,460.5,168.5
35.830065050671045,483.5,144.5,460.5,167.5
35.86339534374144,482.5,143.5,460.5,167.5
35.89672563681183,481.5,142.5,460.5,167.5
35.93005592988222,481.5,142.5,460.5,167.5
35.963386222952614,480.5,141.5,459.5,166.5
35.99671651602301,479.5,141.5,459.5,166.5
36.0300468090934,479.5,140.5,459.5,167.5
36.06337710216379,478.5,140.5,459.5,166.5
36.09670739523418,477.5,139.5,458.5,166.5
36.130037688304576,476.5,139.5,458.5,166.5
36.16336798137497,475.5,138.5,458.5,166.5
36.19669827444536,474.5,138.5,458.5,166.5
36.23002856751575,473.5,137.5,457.5,165.5
36.26335886058614,472.5,137.5,457.5,166.5
36.29668915365653,471.5,136.5,457.5,166.5
36.33001944672692,470.5,136.5,456.5,165.5
36.363349739797314,469.5,136.5,456.5,165.5
36.39668003286771,468.5,135.5,456.5,166.5
36.4300103259381,468.5,135.5,455.5,165.5
36.46334061900849,466.5,134.5,455.5,165.5
36.49667091207888,465.5,134.5,455.5,165.5
36.530001205149276,464.5,134.5,455.5,165.5
36.56333149821967,463.5,134.5,454.5,165.5
36.59666179129006,463.5,134.5,454.5,165.5
36.62999208436045,462.5,134.5,454.5,165.5
36.66332237743084,462.5,134.5,454.5,165.5
36.69665267050123,462.5,133.5,454.5,165.5
36.72998296357162,461.5,133.5,454.5,165.5
36.763313256642014,461.5,133.5,454.5,165.5
36.79664354971241,461.5,133.5,454.5,165.5
36.8299738427828,461.5,133.5,454.5,165.5
36.86330413585319,461.5,133.5,453.5,164.5
36.89663442892358,461.5,133.5,453.5,165.5
36.929964721993976,461.5,133.5,453.5,164.5
36.96329501506437,461.5,133.5,453.5,164.5
36.99662530813476,461.5,133.5,453.5,164.5
37.02995560120515,461.5,133.5,452.5,164.5
37.06328589427554,461.5,133.5,452.5,164.5
37.09661618734593,461.5,132.5,451.5,163.5
37.12994648041632,461.5,132.5,451.5,163.5
37.163276773486714,461.5,132.5,451.5,163.5
37.19660706655711,460.5,132.5,450.5,162.5
37.2299373596275,460.5,131.5,450.5,162.5
37.26326765269789,460.5,131.5,449.5,162.5
37.29659794576828,460.5,131.5,449.5,162.5
37.329928238838676,460.5,131.5,448.5,161.5
37.36325853190907,460.5,130.5,448.5,161.5
37.39658882497946,460.5,130.5,447.5,160.5
37.42991911804985,460.5,130.5,447.5,160.5
37.46324941112024,459.5,129.5,447.5,159.5
37.49657970419063,459.5,129.5,445.5,158.5
37.52990999726102,460.5,129.5,445.5,158.5
37.563240290331414,459.5,128.5,444.5,157.5
37.59657058340181,459.5,128.5,444.5,156.5
37.6299008764722,459.5,128.5,443.5,156.5
37.66323116954259,459.5,127.5,443.5,155.5
37.69656146261298,459.5,127.5,442.5,155.5
37.729891755683376,459.5,127.5,442.5,155.5
37.76322204875377,459.5,127.5,442.5,155.5
37.79655234182416,459.5,127.5,442.5,155.5
37.82988263489455,459.5,127.5,442.5,154.5
37.86321292796494,459.5,127.5,442.5,155.5
37.89654322103533,459.5,127.5,441.5,154.5
37.92987351410572,459.5,127.5,441.5,154.5
37.963203807176114,459.5,126.5,441.5,154.5
37.99653410024651,459.5,126.5,440.5,153.5
38.0298643933169,459.5,126.5,440.5,153.5
38.06319468638729,458.5,126.5,440.5,152.5
38.09652497945768,458.5,125.5,440.5,152.5
38.129855272528076,458.5,125.5,439.5,152.5
38.16318556559847,459.5,125.5,439.5,151.5
38.19651585866886,458.5,125.5,439.5,151.5
38.22984615173925,459.5,124.5,438.5,150.5
38.26317644480964,459.5,124.5,438.5,150.5
38.29650673788003,458.5,124.5,438.5,150.5
38.32983703095042,458.5,124.5,437.5,149.5
38.363167324020814,458.5,123.5,437.5,148.5
38.39649761709121,458.5,123.5,437.5,148.5
38.4298279101616,458.5,123.5,436.5,147.5
38.46315820323199,458.5,122.5,436.5,147.5
38.49648849630238,458.5,122.5,436.5,146.5
38.529818789372776,458.5,122.5,436.5,146.5
38.56314908244317,458.5,122.5,435.5,145.5
38.59647937551356,458.5,121.5,435.5,144.5
38.62980966858395,458.5,121.5,435.5,144.5
38.66313996165434,458.5,121.5,434.5,143.5
38.69647025472473,458.5,120.5,434.5,142.5
38.72980054779512,458.5,120.5,433.5,141.5
38.763130840865514,458.5,120.5,434.5,141.5
38.79646113393591,458.5,120.5,433.5,140.5
38.8297914270063,458.5,120.5,433.5,140.5
38.86312172007669,458.5,120.5,433.5,140.5
38.89645201314708,458.5,119.5,433.5,140.5
38.929782306217476,458.5,119.5,433.5,140.5
38.96311259928787,458.5,119.5,433.5,140.5
38.99644289235826,458.5,119.5,433.5,140.5
39.02977318542865,458.5,119.5,433.5,140.5
39.063103478499045,458.5,119.5,433.5,140.5
39.09643377156943,458.5,119.5,433.5,140.5
39.12976406463982,457.5,118.5,433.5,139.5
39.163094357710214,457.5,118.5,433.5,140.5
39.19642465078061,457.5,117.5,432.5,139.5
39.229754943851,456.5,117.5,432.5,139.5
39.26308523692139,456.5,116.5,432.5,139.5
39.29641552999178,455.5,116.5,432.5,139.5
39.329745823062176,455.5,115.5,432.5,139.5
39.36307611613257,454.5,115.5,432.5,139.5
39.39640640920296,454.5,115.5,431.5,138.5
39.42973670227335,453.5,114.5,431.5,138.5
39.463066995343745,452.5,113.5,431.5,138.5
39.49639728841413,452.5,113.5,430.5,138.5
39.52972758148452,451.5,113.5,431.5,138.5
39.563057874554914,450.5,112.5,430.5,138.5
39.59638816762531,449.5,112.5,430.5,138.5
39.6297184606957,448.5,111.5,429.5,138.5
39.66304875376609,447.5,111.5,429.5,138.5
39.69637904683648,447.5,111.5,429.5,138.5
39.729709339906876,446.5,110.5,428.5,138.5
39.76303963297727,445.5,110.5,428.5,137.5
39.79636992604766,444.5,109.5,428.5,137.5
39.82970021911805,444.5,109.5,428.5,137.5
39.863030512188445,443.5,109.5,427.5,137.5
39.89636080525883,442.5,108.5,427.5,137.5
39.92969109832922,442.5,109.5,427.5,137.5
39.963021391399614,442.5,109.5,427.5,137.5
39.99635168447001,442.5,108.5,427.5,137.5
40.0296819775404,441.5,108.5,427.5,137.5
40.06301227061079,441.5,108.5,427.5,137.5
40.09634256368118,440.5,107.5,426.5,137.5
40.129672856751576,440.5,107.5,426.5,137.5
40.16300314982197,439.5,107.5,426.5,137.5
40.19633344289236,438.5,107.5,426.5,137.5
40.22966373596275,438.5,107.5,425.5,137.5
40.262994029033145,437.5,106.5,425.5,137.5
40.29632432210353,436.5,106.5,425.5,137.5
40.32965461517392,435.5,106.5,425.5,137.5
40.362984908244314,435.5,106.5,425.5,137.5
40.39631520131471,434.5,106.5,424.5,137.5
40.4296454943851,433.5,106.5,424.5,137.5
40.46297578745549,433.5,106.5,424.5,136.5
40.49630608052588,431.5,105.5,423.5,137.5
40.529636373596276,431.5,106.5,423.5,137.5
