TIME,I_L,J_L,I_R,J_R,i_a,j_a,r_a
0.0,602.5,277.5,571.5,270.5,630.5,358.5,352.1
0.033328903256704984,603.5,277.5,571.5,269.5,630.5,358.5,352.1
0.06665780651340997,602.5,277.5,572.5,267.5,630.5,358.5,352.1
0.09998670977011494,603.5,277.5,572.5,266.5,630.5,358.5,352.1
0.13331561302681993,603.5,277.5,572.5,266.5,630.5,358.5,352.1
0.1666445162835249,603.5,277.5,573.5,265.5,630.5,358.5,352.1
0.19997341954022987,603.5,277.5,573.5,264.5,630.5,358.5,352.1
0.23330232279693486,603.5,277.5,574.5,262.5,630.5,358.5,352.1
0.26663122605363987,603.5,277.5,574.5,262.5,630.5,358.5,352.1
0.2999601293103448,603.5,277.5,575.5,261.5,630.5,358.5,352.1
0.3332890325670498,603.5,277.5,575.5,260.5,630.5,358.5,352.1
0.3666179358237548,603.5,277.5,576.5,259.5,630.5,358.5,352.1
0.39994683908045975,603.5,277.5,577.5,258.5,630.5,358.5,352.1
0.43327574233716476,603.5,277.5,578.5,257.5,630.5,358.5,352.1
0.4666046455938697,603.5,277.5,578.5,256.5,630.5,358.5,352.1
0.4999335488505747,603.5,277.5,579.5,255.5,630.5,358.5,352.1
0.5332624521072797,603.5,277.5,580.5,254.5,630.5,358.5,352.1
0.5665913553639846,604.5,277.5,581.5,254.5,630.5,358.5,352.1
0.5999202586206897,604.5,277.5,581.5,253.5,630.5,358.5,352.1
0.6332491618773947,604.5,277.5,582.5,252.5,630.5,358.5,352.1
0.6665780651340996,604.5,277.5,583.5,252.5,630.5,358.5,352.1
0.6999069683908046,604.5,276.5,583.5,251.5,630.5,358.5,352.1
0.7332358716475096,604.5,276.5,584.5,250.5,630.5,358.5,352.1
0.7665647749042146,604.5,276.5,585.5,250.5,630.5,358.5,352.1
0.7998936781609195,604.5,276.5,586.5,249.5,630.5,358.5,352.1
0.8332225814176245,604.5,276.5,587.5,249.5,630.5,358.5,352.1
0.8665514846743295,604.5,276.5,588.5,248.5,630.5,358.5,352.1
0.8998803879310345,604.5,276.5,589.5,248.5,630.5,358.5,352.1
0.9332092911877394,604.5,276.5,589.5,248.5,630.5,358.5,352.1
0.9665381944444444,604.5,276.5,589.5,247.5,630.5,358.5,352.1
0.9998670977011495,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.0331960009578545,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.0665249042145595,604.5,276.5,590.5,247.5,630.5,358.5,352.1
1.0998538074712643,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.1331827107279693,604.5,276.5,590.5,247.5,630.5,358.5,352.1
1.1665116139846743,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.1998405172413793,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.2331694204980843,604.5,276.5,590.5,247.5,630.5,358.5,352.1
1.2664983237547893,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.2998272270114943,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.3331561302681991,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.3664850335249041,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.3998139367816091,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.4331428400383142,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.4664717432950192,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.4998006465517242,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.5331295498084292,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.566458453065134,604.5,276.5,589.5,247.5,630.5,358.5,352.1
1.599787356321839,605.5,276.5,590.5,247.5,630.5,358.5,352.1
1.633116259578544,605.5,275.5,589.5,247.5,630.5,358.5,352.1
1.666445162835249,605.5,275.5,590.5,246.5,630.5,358.5,352.1
1.699774066091954,606.5,274.5,590.5,246.5,630.5,358.5,352.1
1.733102969348659,606.5,274.5,590.5,245.5,630.5,358.5,352.1
1.766431872605364,607.5,273.5,590.5,245.5,630.5,358.5,352.1
